list_id,property_type,listing_type,area_m2,living_area_m2,width_m,length_m,rooms,toilets,floors,legal_document,furnishing,street_name,price_per_m2,area_group,price_group
132787053,1,,59.0,,,,2.0,,,,,Phùng Hưng,207154615.6440678,small,over_10b
132780912,3,,70.0,,,,11.0,7.0,6.0,1.0,,Nhổn,235714285.7142857,medium,over_10b
132746103,3,,50.0,50.0,,,4.0,,8.0,1.0,1.0,Đường Nguyễn Văn Huyên,330000000.0,small,over_10b
132778872,1,sale,66.0,,,,,,,,,Lê Trọng Tấn,450000000.0,medium,over_10b
132785024,3,,40.0,160.0,4.0,10.0,4.0,,4.0,1.0,2.0, Kim Hoàng,167500000.0,small,5_10b
132707211,1,,90.0,,,,2.0,1.0,,,,Ngách 445/10 Lạc Long Quân,133333.33333333334,medium,under_1b
132789139,1,sale,62.0,,,,2.0,2.0,,6.0,,Đại Mỗ,74193548.38709678,medium,3_5b
132737942,3,sale,30.0,,,,3.0,4.0,,,,Đường Bát Khối,240000000.0,small,5_10b
132742050,Phòng trọ,,25.0,,,,,,,,2.0,ngõ 259,140000.0,very_small,under_1b
132735914,3,rent,60.0,,,,,,,,,Phố Dương Khuê,200000.0,medium,under_1b
132764590,1,,82.0,,6.0,14.0,,,,1.0,,Ngã tư Xuân Mai,18048780.48780488,medium,1_3b
128918453,2,,25.0,,,,1.0,1.0,,5.0,,Lạc Long Quân,190000.0,very_small,under_1b
132787127,3,rent,120.0,,,,,,,,,Ngõ 14 Phố Pháo Đài Láng,125000.0,large,under_1b
132656057,3,sale,33.0,33.0,,,3.0,,5.0,1.0,1.0,Phan Đình Giót,241212121.21212122,small,5_10b
132787130,3,sale,32.0,150.0,,,3.0,4.0,5.0,1.0,3.0,phượng nghĩa,112500000.0,small,3_5b
132791228,1,,80.0,,,,3.0,,,,,Đường Cổ Linh,125000.0,medium,under_1b
132789184,1,sale,60.0,,4.8,,4.0,3.0,4.0,1.0,,Phố Nguyễn Cao,375000000.0,medium,over_10b
132787138,1,,30.0,150.0,3.5,,4.0,4.0,5.0,1.0,1.0,Phố Nguyễn Văn Tuyết,650000000.0,small,over_10b
132785101,3,,40.0,120.0,4.0,10.0,4.0,,3.0,1.0,,Kim Hoàng,147500000.0,small,5_10b
132277201,Phòng trọ,rent,38.0,,,,,,,,2.0,Đường Mễ Trì,105263.15789473684,small,under_1b
132514774,1,,56.0,,,,2.0,1.0,,,2.0,Hoàng Liệt,42857142.85714286,small,1_3b
130943961,3,rent,45.0,45.0,,,8.0,7.0,5.0,1.0,2.0,Phố Minh Khai,206666666.66666666,small,5_10b
132746209,Phòng trọ,,12.0,,,,,,,,2.0,Đường Lê Quang Đạo,166666.66666666666,very_small,under_1b
131242978,1,sale,97.0,,,,3.0,,,6.0,1.0,Mễ Trì,92783505.15463917,medium,5_10b
131578857,3,sale,42.0,42.0,,,5.0,4.0,5.0,1.0,1.0,Phố Hoàng Ngân,183333333.33333334,small,5_10b
132787183,1,sale,150.0,,5.0,30.0,,,,,,Ngõ 4,19000000.0,large,1_3b
132789233,3,,32.0,,,,3.0,,,,,Đường Nguyễn Văn Cừ,375000.0,small,under_1b
132787192,1,,140.0,,,,8.0,,6.0,,1.0,Nguyễn Văn Ngọc,514285714.28571427,large,over_10b
132783096,3,rent,80.0,,,,,,,,,Phạm Tuấn Tài,200000.0,medium,under_1b
132705274,1,sale,54.0,54.0,5.1999,10.1999,4.0,6.0,7.0,1.0,1.0,Cầu vượt Nguyễn Văn Cừ – Hồng Tiến,481481481.4814815,small,over_10b
132783102,1,,80.4,,5.0,16.2199,,,,1.0,,Quốc Lộ 6,20970149.25373134,medium,1_3b
132776952,1,,90.0,,6.0,15.0,,,,1.0,,Đường quốc lộ 21 ,21111111.111111112,medium,1_3b
131623936,3,,40.0,40.0,,,3.0,4.0,5.0,1.0,2.0,Phố Lương Khánh Thiện,222500000.0,small,5_10b
132781067,Phòng trọ,,25.0,,,,,,,,2.0,Ngõ 58 Phố Trần Bình,120000.0,very_small,under_1b
132645902,2,,35.0,,,,1.0,1.0,,4.0,2.0,Phố Doãn Kế Thiện,147142.85714285713,small,under_1b
132736017,3,rent,40.0,40.0,5.0,8.0,2.0,2.0,3.0,,,Đường Giải Phóng,200000.0,small,under_1b
132381714,1,,58.0,,,,2.0,2.0,,6.0,1.0,Hoàng Liệt,81034482.7586207,small,3_5b
132787227,3,rent,18.0,,,,,,,,,lò đúc,205555.55555555556,very_small,under_1b
125613086,3,sale,50.0,75.0,4.0,12.5,2.0,1.0,,2.0,3.0,Thôn 9,29000000.0,small,1_3b
132721704,3,,60.0,60.0,5.0,10.0,4.0,,4.0,1.0,2.0,Phố Lạc Trung,186666666.66666666,medium,over_10b
131914798,3,rent,40.0,40.0,4.0,9.0,1.0,1.0,,1.0,2.0,Đường Xuân Đỉnh,87500.0,small,under_1b
132416559,2,,20.0,,,,1.0,1.0,,,,Phố Yên Hòa,150000.0,very_small,under_1b
132031538,1,sale,88.0,,6.0,16.6599,,,,1.0,,"Xã Hạnh Côn, Xuân Mai, Chương Mỹ",20545454.545454547,medium,1_3b
130327604,1,,50.0,,,,2.0,1.0,,5.0,2.0,Ngõ 135 Đội Cấn,40000000.0,small,1_3b
130235446,1,,38.0,,,,1.0,1.0,,6.0,2.0,Cầu DIễn,40263157.89473684,small,1_3b
132594745,2,sale,70.0,,,,11.0,7.0,,6.0,2.0,Đường Hoàng Quốc Việt,278571428.5714286,medium,over_10b
132785210,1,sale,105.0,,,,3.0,,,6.0,1.0,Lê Văn Lương,114285714.28571428,large,over_10b
132736059,1,sale,108.0,756.0,4.5,24.0,11.0,7.0,7.0,1.0,2.0,Ngõ Chợ Khâm Thiên,390740740.7407407,large,over_10b
132791357,1,,35.0,38.0,5.5,7.0,2.0,2.0,2.0,1.0,4.0,Vành Đai 1 ,828571428.5714285,small,over_10b
132779069,3,rent,60.0,,,,,,,,,Phố Nguyễn Hoàng,183333.33333333334,medium,under_1b
132725825,Phòng trọ,rent,30.0,,,,,,,,,Bùi Xương Trạch,150000.0,small,under_1b
132392010,3,,40.0,,,,,,,,,Đường Hoàng Quốc Việt,247500.0,small,under_1b
132785226,Phòng trọ,rent,25.0,,,,,,,,2.0,Phố Trần Quốc Vượng,160000.0,very_small,under_1b
132789324,2,sale,35.0,,,,1.0,1.0,,5.0,1.0,Ngách 102/51 Phố Hoàng Đạo Thành,44857142.85714286,small,1_3b
132783178,1,sale,128.0,,,,3.0,,,6.0,1.0,Tôn Thất Thuyết,117187500.0,large,over_10b
132592715,1,sale,55.0,,,,2.0,,,6.0,2.0,Kiến Hưng,71818181.81818181,small,3_5b
132748372,Phòng trọ,rent,20.0,,,,,,,,2.0,Ngõ 79 Cầu Giấy,175000.0,very_small,under_1b
132478041,3,rent,250.0,,,,,,,,,Phố Phương Liệt,140000.0,large,under_1b
132787300,1,sale,40.0,50.0,,,5.0,4.0,5.0,1.0,1.0,Đường Lê Đức Thọ,237500000.0,small,5_10b
130917477,Phòng trọ,,24.0,,,,,,,,2.0,Đường Hoàng Quốc Việt,179166.66666666666,very_small,under_1b
132039781,Phòng trọ,rent,20.0,,,,,,,,2.0,Đường Lê Quang Đạo,125000.0,very_small,under_1b
132777060,2,rent,73.4,,,,11.0,,,,2.0,Ngõ 416 Lạc Long Quân,119891.00817438691,medium,under_1b
132727921,1,sale,114.0,,,,3.0,2.0,,6.0,1.0,Đường Hoàng Mai,98245614.03508772,large,over_10b
132740212,Phòng trọ,rent,20.0,,,,,,,,2.0,"Ngõ 236, phố Đại Từ",135000.0,very_small,under_1b
132783220,1,sale,65.8,,4.3,15.3,,,,1.0,,Chương Dương,75987841.94528876,medium,5_10b
132291703,3,sale,51.0,,,,6.0,,55.0,1.0,2.0,Đường Nguyễn Văn Cừ,268627450.98039216,small,over_10b
130919547,1,,52.0,,,,4.0,,6.0,1.0,1.0,Đường Bát Khối,338461538.46153843,small,over_10b
132349055,1,,52.0,,,,2.0,2.0,,6.0,2.0,Đường Phạm Hùng,34615384.615384616,small,1_3b
132738184,3,sale,45.4,45.4,5.23,8.68,1.0,1.0,1.0,1.0,,Đại Mạch,78193832.59911895,small,3_5b
132617360,4,,260.0,,,,,,,,,mai hắc đế,153846.15384615384,large,under_1b
132508818,1,sale,36.0,,,,1.0,,,5.0,2.0,Phan Trọng Tuệ,44444444.44444445,small,1_3b
132713629,2,rent,30.0,,,,1.0,1.0,,6.0,2.0,Phố An Trạch,183333.33333333334,small,under_1b
130401437,Phòng trọ,rent,25.0,,,,,,,,2.0,Phố Nguyên Hồng,144000.0,very_small,under_1b
132246702,2,,38.0,,,,1.0,1.0,,4.0,1.0,Phố Khâm Thiên,171052.63157894736,small,under_1b
132779191,4,rent,165.0,,,,,,,1.0,2.0,Ngõ 679 Lạc Long Quân,333333.3333333333,large,under_1b
132789438,3,rent,17.0,33.0,3.0,5.5,1.0,,2.0,1.0,3.0,Lương Định Của,382352.9411764706,very_small,under_1b
132746442,3,rent,12000.0,,,,,,,,,Nguyên Hồng,83.33333333333333,very_large,under_1b
132523227,3,sale,71.0,71.0,4.3,16.5,4.0,5.0,7.0,1.0,1.0,Phố Tư Đình,274647887.3239437,medium,over_10b
132717794,3,sale,44.0,440.0,5.0,10.0,10.0,7.0,6.0,1.0,1.0,Kim Mã,361363636.3636364,small,over_10b
132742389,1,,36.0,36.0,4.0,9.0,3.0,4.0,8.0,1.0,1.0,Phố Nguyễn Hữu Thọ,305555555.5555556,small,over_10b
132771061,Phòng trọ,,20.0,,,,,,,,2.0,73 Tân Nhuệ,145000.0,very_small,under_1b
132705541,1,sale,63.0999,,,,2.0,2.0,,6.0,3.0,Yên Viên,72900274.00994296,medium,3_5b
132760837,1,,46.0,,,,2.0,1.0,,6.0,2.0,Nguyễn Xiển,78260869.56521739,small,3_5b
132787464,Phòng trọ,,18.0,,,,,,,,2.0,triều khúc,72222.22222222222,very_small,under_1b
132754696,Phòng trọ,,28.0,,,,,,,,,Phố Nhổn,89285.71428571429,very_small,under_1b
132781322,Phòng trọ,,18.0,,,,,,,,,Ngõ 486 Xuân Đỉnh,133333.33333333334,very_small,under_1b
132785425,3,,35.0,35.0,4.0,9.0,2.0,2.0,2.0,1.0,2.0, Nguyễn Trãi,257142857.14285713,small,5_10b
132723985,1,rent,67.0,,,,2.0,2.0,,,,Linh Đường,111940.29850746269,medium,under_1b
132779284,Phòng trọ,,40.0,,,,,,,,2.0,ĐỊnh CÔng,100000.0,small,under_1b
132406555,2,rent,20.0,,,,1.0,1.0,,6.0,2.0,Đường Nguyễn Khả Trạc,250000.0,very_small,under_1b
132752671,1,rent,65.0,,,,3.0,,,6.0,2.0,Yên Viên,138461.53846153847,medium,under_1b
132779296,1,,31.0,,,,1.0,1.0,,6.0,2.0,Yên Viên,63225806.451612905,small,1_3b
132777257,3,,45.0,,,,6.0,,5.0,,,Đường Hoàng Quốc Việt,400000.0,small,under_1b
132107564,1,sale,60.0,,4.8,12.8198,,,,1.0,,Kim Đái,25833333.333333332,medium,1_3b
132785467,3,rent,40.0,200.0,,,5.0,3.0,5.0,,,Ngõ 224/72 đường Hoàng Mai,300000.0,small,under_1b
132783424,4,,120.0,,,,,,,1.0,2.0,Đường Trâu Quỳ,91666.66666666667,large,under_1b
132781380,3,sale,42.0,42.0,4.1999,10.0,4.0,,4.0,1.0,2.0,An Đào D,188095238.0952381,small,5_10b
132443462,Phòng trọ,,25.0,,,,,,,,1.0,Phố Trịnh Văn Bô,140000.0,very_small,under_1b
132779341,3,rent,36.0,120.0,3.0999,12.0,4.0,3.0,4.0,1.0,,Cầu vượt Chùa Bộc -  Phạm Ngọc Thạch,416666.6666666667,small,under_1b
131642718,3,sale,40.0,,,,3.0,3.0,5.0,1.0,2.0,Đường Phúc Lợi,191250000.0,small,5_10b
132664680,Phòng trọ,rent,40.0,,,,,,,,,khu Đầm Trấu,112500.0,small,under_1b
132783469,3,rent,40.0,,,,5.0,,,,,Phố Hào Nam,400000.0,small,under_1b
132787573,1,,81.5998,160.0,4.0798,20.0,2.0,,2.0,1.0,3.0,Đường đê Hữu Đuống,90000220.58877595,medium,5_10b
132478334,3,rent,45.0,,,,,,,1.0,,Phố Nghĩa Đô,400000.0,small,under_1b
132789635,3,,46.0,,,,5.0,4.0,5.0,1.0,2.0,Phố Đội Cấn,278260869.5652174,small,over_10b
132779397,2,,289.0,,,,6.0,,,1.0,1.0,Phố Kim Mã,190311418.68512112,large,over_10b
125554054,1,sale,104.4,,6.19,16.93,,,,1.0,,HT,21072796.9348659,large,1_3b
132785544,3,rent,300.0,,,,,,,,,237 Hà Huy Tập,90000.0,very_large,under_1b
132787598,Phòng trọ,,20.0,,,,,,,,2.0,Ngách 15 Ngõ Gốc Đề,125000.0,very_small,under_1b
131163535,Phòng trọ,rent,30.0,,,,,,,,1.0,44 trần thái tông,153333.33333333334,small,under_1b
132777358,1,rent,90.0,,,,2.0,1.0,,6.0,2.0,Thanh Trì,88888.88888888889,medium,under_1b
132777369,1,,100.0,,6.5,15.5,,,,1.0,,QL21,31500000.0,large,3_5b
130960794,Phòng trọ,rent,12.0,,,,,,,,3.0,Đường Mỹ Đình,125000.0,very_small,under_1b
132529563,1,sale,70.0,,,,2.0,2.0,,6.0,2.0,Đường Cổ Nhuế,85714285.71428572,medium,5_10b
128601502,2,,25.0,,,,1.0,1.0,,6.0,2.0,Phố Trạm,200000.0,very_small,under_1b
132785585,1,sale,55.0,55.0,4.5,11.0,4.0,,4.0,1.0,2.0,Ngõ Xã Đàn 2,454545454.54545456,small,over_10b
129793455,3,rent,1200.0,,,,,,,1.0,,Khương Thượng,1250.0,very_large,under_1b
132783547,5,rent,75.0,,,,3.0,,,6.0,,Tôn Thất Tùng,100000.0,medium,under_1b
132785599,3,rent,65.0,,,,,,,,,Đường Nhân Hòa,200000.0,medium,under_1b
132734410,3,rent,50.0,50.0,4.0,10.5,4.0,3.0,5.0,,2.0,phố Dịch vọng,340000.0,small,under_1b
132705748,3,sale,50.0,50.0,4.4,11.3,4.0,5.0,6.0,1.0,2.0,Phố Đàm Quang Trung,202000000.0,small,over_10b
132777430,4,rent,77.0,231.0,4.1999,18.2999,3.0,3.0,3.0,1.0,3.0,Thọ Am,103896.1038961039,medium,under_1b
132779485,1,sale,60.0,,,,2.0,1.0,,6.0,3.0,Đường Lý Thánh Tông,54166666.666666664,medium,3_5b
131902951,1,sale,55.0,,,,2.0,1.0,,6.0,1.0,Đại Mỗ,72727272.72727273,small,3_5b
128001521,Phòng trọ,,25.0,,,,,,,,2.0,Ngõ 612 Lạc Long Quân,120000.0,very_small,under_1b
132720119,Phòng trọ,rent,50.0,,,,,,,,2.0,Phố Dương Quảng Hàm,90000.0,small,under_1b
132011525,Phòng trọ,,20.0,,,,,,,,,tay ket,140000.0,very_small,under_1b
132789775,1,sale,199.5,,7.0,,,,,1.0,,Đường tỉnh 411C,9022556.390977444,large,1_3b
132654622,1,,120.0,,,,3.0,2.0,,,2.0,Đường Mễ Trì,54166666.666666664,large,5_10b
132752941,1,,62.0,,,,3.0,,,,,Phố Hà Trung,951612903.2258065,medium,over_10b
131972651,1,sale,86.0,,6.0998,12.6597,,,,1.0,,"Thôn Hạnh Côn, Xã Xuân Mai, Chương Mỹ",15906976.744186046,medium,1_3b
132787763,5,sale,50.0,,,,1.0,1.0,,6.0,3.0,Phố Thành Công,59980000.0,small,1_3b
132464184,Phòng trọ,rent,20.0,,,,,,,,2.0,Đường Trần Quốc Vượng ,150000.0,very_small,under_1b
132785724,Phòng trọ,rent,20.0,,,,,,,,2.0,Đường Thụy Khuê,125000.0,very_small,under_1b
132783679,3,rent,75.0,,,,,,,,,phạm tuấn Tài,213333.33333333334,medium,under_1b
132494912,2,rent,50.0,,,,1.0,1.0,,6.0,1.0,Đường Thụy Khuê,280000.0,small,under_1b
132083273,1,sale,52.0,,,,2.0,1.0,,5.0,1.0,Phố Doãn Kế Thiện,45769230.76923077,small,1_3b
132785739,3,rent,72.0,,,,,,,1.0,3.0,Mỗ Lao,138888.88888888888,medium,under_1b
132744777,3,,51.0,,3.5,,3.0,,4.0,1.0,,Đường Trần Khát Chân,180392156.8627451,small,5_10b
132206162,3,,36.0,140.0,,,4.0,,4.0,1.0,,Phố Định Công,230555555.55555555,small,5_10b
132734546,1,sale,55.0,,4.0,13.0,,,,1.0,,Phố Pháo Đài Láng,254545454.54545453,small,over_10b
125304411,1,sale,60.2,,5.7898,11.0,,,,1.0,,Đồi Sen,40697674.41860465,medium,1_3b
131253854,1,sale,68.0,,,,2.0,2.0,,6.0,2.0,Phố Nguyễn Phan Chánh,77941176.47058824,medium,5_10b
132785767,1,,52.0,,,,2.0,2.0,,6.0,2.0,Đường Đại Cồ Việt,34615384.615384616,small,1_3b
132712042,1,,100.0,,5.0,,,,,1.0,,Mỹ Ả,60000000.0,large,5_10b
132781691,3,,60.0,,,,3.0,,,,,Cao Xá,105000000.0,medium,5_10b
132785790,3,rent,90.0,,,,,,,,,Phố Tây Sơn,177777.77777777778,medium,under_1b
131923596,1,sale,44.0,,4.25,10.1997,,,,1.0,,Đường song hành vành đai 4,87727272.72727273,small,3_5b
132787864,1,,80.0,,5.0,16.0,,,,1.0,,Ngõ 211 đường Ỷ Lan,125000000.0,medium,over_10b
132783772,4,rent,20.0,,,,,,,,,Đường Lĩnh Nam,1000000.0,very_small,under_1b
132755108,2,sale,82.0,,,,11.0,7.0,,,1.0,Phố Hoàng Như Tiếp,226829268.29268292,medium,over_10b
132746918,3,rent,35.0,135.0,3.2999,11.0,4.0,3.0,4.0,1.0,2.0,"Ngõ 355, Đường Xuân Đỉnh",342857.14285714284,small,under_1b
130674344,5,sale,80.0,,,,3.0,2.0,,6.0,2.0,Ngõ 190 Lò Đúc,72500000.0,medium,5_10b
132783786,1,sale,100.0,,5.0,20.0,,,,1.0,,Phúc Xuân,9500000.0,large,under_1b
132398766,3,,25.0,,,,3.0,,,,,Phố Bạch Mai,248000000.0,very_small,5_10b
131137200,3,sale,32.7999,40.0,3.2,10.8,2.0,2.0,2.0,1.0,4.0,Đường Lạc Long Quân,213415284.80269757,small,5_10b
132783795,Phòng trọ,rent,35.0,,,,,,,,2.0,Phố Văn Phú,71428.57142857143,small,under_1b
131561151,1,sale,120.0,,6.0,20.0,,,,1.0,,Đông Hội,74000000.0,large,5_10b
132644549,1,sale,86.0,,6.0,14.0,,,,1.0,,Xuân Mai,15813953.488372093,medium,1_3b
132517575,1,sale,100.0,,,,,,,1.0,,Xuân Khanh ,26000000.0,large,1_3b
132722377,3,,35.0,,4.0,9.0,6.0,6.0,6.0,1.0,3.0,Đường Mạc Thị Bưởi,265714285.7142857,small,5_10b
132749008,3,,38.0,,4.0,,3.0,4.0,5.0,1.0,,Phố Cù Chính Lan,284210526.31578946,small,over_10b
132787945,1,,36.0,,,,3.0,,,,,Bà triệu,166666666.66666666,small,5_10b
132753129,1,sale,130.0,,,,3.0,2.0,,6.0,1.0,Hồ Tùng Mậu,95000000.0,large,over_10b
131124971,3,sale,44.5,,4.5,10.0,4.0,3.0,4.0,1.0,2.0,Cầu giấy,179775280.8988764,small,5_10b
132787951,Phòng trọ,rent,20.2999,,,,,,,,,Phan Trọng Tuệ,123153.31602618731,very_small,under_1b
132525814,1,,52.0,,,,2.0,2.0,,6.0,2.0,Phố Hào Nam,28846153.846153848,small,1_3b
129048311,Phòng trọ,rent,13.0,,,,,,,,,Phố Hoàng Cầu,115384.61538461539,very_small,under_1b
132755190,1,,60.0,,,,,,,1.0,,An Khánh ,76666666.66666667,medium,3_5b
132771577,4,rent,70.0,,,,,,,,,Phố Đặng Dung,200000.0,medium,under_1b
132753141,Phòng trọ,,25.0,,,,,,,,,Đường Trần Khát Chân,192000.0,very_small,under_1b
132685567,1,,51.0,51.0,4.3899,10.5,5.0,6.0,5.0,1.0,2.0,Đường Chiến Thắng,392156862.74509805,small,over_10b
132482821,1,,52.0,,,,2.0,2.0,,6.0,2.0,Đường Xuân Thủy,34615384.615384616,small,1_3b
132787976,3,rent,55.0,165.0,5.0,11.0,5.0,3.0,3.0,1.0,2.0,Đường Phú Mỹ,227272.72727272726,small,under_1b
132785936,3,,45.0,,,,4.0,,5.0,1.0,1.0,Phố Dịch Vọng Hậu,293333333.3333333,small,over_10b
132028186,1,,52.0,,,,2.0,2.0,,6.0,2.0,Phố Tôn Đức Thắng,28846153.846153848,small,1_3b
132734746,3,sale,68.0,,,,6.0,,,1.0,2.0,Đường Nguyễn Chí Thanh,485294117.64705884,medium,over_10b
132575011,1,,46.0,,,,2.0,1.0,,,2.0,Hoàng Liệt,45652173.91304348,small,1_3b
132402986,3,,30.0,30.0,5.0,,3.0,,5.0,1.0,2.0,Phố Minh Khai,222000000.0,small,5_10b
132779823,1,sale,53.0,40.2999,6.48,6.8899,3.0,2.0,3.0,1.0,3.0,Cự Lộc,311320754.7169811,small,over_10b
129048372,Phòng trọ,rent,12.0,,,,,,,,,Phố Trần Quang Diệu,141666.66666666666,very_small,under_1b
132742978,4,rent,34.0,,,,,,,1.0,3.0,Phố Huế,1411764.705882353,small,under_1b
132783939,2,,25.0,,,,1.0,1.0,,6.0,2.0,Đường Phạm Văn Đồng,168000.0,very_small,under_1b
132777795,Phòng trọ,,25.0,,,,,,,,2.0,Đường Mỹ Đình,140000.0,very_small,under_1b
132017985,Phòng trọ,,35.0,,,,,,,,,Ngõ 54 Tôn Thất Tùng,100000.0,small,under_1b
131024717,1,sale,72.0,,,,2.0,,,6.0,1.0,Tôn Thất Thuyết,131944444.44444445,medium,5_10b
132785999,2,rent,100.0,,,,2.0,,,,2.0,Đường Hoàng Hoa Thám,135000.0,large,under_1b
132464471,Phòng trọ,,20.0,,,,,,,,3.0,Phố Nguyễn Văn Viên,125000.0,very_small,under_1b
131510104,2,sale,50.0,,,,2.0,,,5.0,2.0,Đường Hồ Tùng Mậu,47600000.0,small,1_3b
132790105,4,rent,150.0,,,,,,,1.0,3.0,HT garden,66666.66666666667,large,under_1b
132187998,3,,27.0,,,,3.0,4.0,4.0,1.0,2.0,Phố Thanh Nhàn,216666666.66666666,very_small,5_10b
132781919,2,sale,50.0,,,,2.0,1.0,,5.0,1.0,Phố Đông Tác,49800000.0,small,1_3b
132777835,5,,60.0,,,,2.0,1.0,,6.0,2.0,Phố Chương Dương Độ,100000.0,medium,under_1b
132779886,3,sale,18.0,,,,3.0,,,,,Phố Bạch Mai,227777777.7777778,very_small,3_5b
132788081,1,,150.0,,12.0,,8.0,,5.0,1.0,1.0,Đào tấn,480000000.0,large,over_10b
132482942,1,,52.0,,,,2.0,2.0,,6.0,2.0,Phố Phạm Ngọc Thạch,35576923.07692308,small,1_3b
132659071,3,,45.0,,,,4.0,3.0,,,,An Khánh ,107777777.77777778,small,3_5b
132790160,3,rent,40.0,,,,3.0,2.0,3.0,,,Ngõ 16 Hoàng Cầu,3086419.725,small,under_1b
132241297,1,sale,115.0,,,,3.0,2.0,,6.0,1.0,Lê Văn Lương,65913043.47826087,large,5_10b
132761500,Phòng trọ,rent,15.0,,,,,,,,,31 ngách 82/90 Kim Mã,133333.33333333334,very_small,under_1b
132777890,3,rent,40.0,,,,,,,,,Đường Võ Chí Công,162500.0,small,under_1b
132759461,Phòng trọ,rent,22.0,,,,,,,,2.0,Đê La Thành,227272.72727272726,very_small,under_1b
131927984,1,,52.0,,,,2.0,2.0,,6.0,2.0,Phố Tân Khai,28846153.846153848,small,1_3b
132777903,1,sale,70.0,,,,2.0,2.0,,6.0,2.0,Đường Lý Thánh Tông,54000000.0,medium,3_5b
132786102,Phòng trọ,,25.0,,,,,,,,,Phố Đội Cấn,128000.0,very_small,under_1b
132001722,1,,52.0,,,,2.0,2.0,,6.0,2.0,Đường Xuân Thủy,32692307.692307692,small,1_3b
132700097,3,sale,52.0,52.0,4.0,13.0,4.0,5.0,7.0,1.0,1.0,Đường Bát Khối,246153846.15384614,small,over_10b
132786130,3,sale,30.0,30.0,6.0,5.0,2.0,,3.0,1.0,3.0,Phố Đội Cấn,273333333.3333333,small,5_10b
132786138,3,,50.0,,,,,,,,,Phố Vũ Phạm Hàm,120000.0,small,under_1b
132704223,Phòng trọ,rent,25.0,,,,,,,,1.0,Phố Triều Khúc,180000.0,very_small,under_1b
130740197,3,sale,38.0,38.0,,,5.0,4.0,,1.0,,Đường Mỹ Đình,215789473.68421054,small,5_10b
132780006,1,sale,54.0,,,,2.0,1.0,,6.0,2.0,Phạm Văn Đồng,81481481.48148148,small,3_5b
132650986,1,sale,50.0,55.0,3.5999,14.0,5.0,5.0,6.0,1.0,1.0,Nguyễn Ngọc Nại,330000000.0,small,over_10b
130967538,1,rent,60.0,,,,7.0,,,,,Phố Hoàng Cầu,416666.6666666667,medium,under_1b
132784125,3,rent,35.0,150.0,5.0,7.0,3.0,4.0,5.0,1.0,2.0,Phố Khương Trung,342857.14285714284,small,under_1b
132737022,1,sale,68.0,,,,2.0,2.0,,,,Phạm Hùng,125000000.0,medium,5_10b
131993599,Phòng trọ,,16.0,,,,,,,,2.0,Ngõ 43 Phố Trung Kính,125000.0,very_small,under_1b
129807999,1,sale,137.0,,,,3.0,2.0,,6.0,2.0,Đường Hoàng Quốc Việt,86058394.16058394,large,over_10b
130437529,Phòng trọ,,14.0,,,,,,,,,Đường Cổ Nhuế,50000.0,very_small,under_1b
130863563,Phòng trọ,,25.0,,,,,,,,2.0,Ngõ 29 Phố Khương Hạ,160000.0,very_small,under_1b
131097514,Phòng trọ,,18.0,,,,,,,,2.0,Ngách 5 Gốc Đề,122222.22222222222,very_small,under_1b
131097835,Phòng trọ,,20.0,,,,,,,,2.0,Đường Láng,125000.0,very_small,under_1b
131579348,2,sale,54.0,,,,2.0,1.0,,,,Hà Trì,34814814.81481481,small,1_3b
131697915,1,,80.0,,6.0,14.0,,,,1.0,,Phố Dương Khuê,418750000.0,medium,over_10b
131706562,1,,150.0,,8.0,,,,,1.0,,Thôn Bài,9266666.666666666,large,1_3b
131708076,3,,38.0,,,,4.0,,,1.0,1.0,Phố Trần Thái Tông,272368421.05263156,small,over_10b
131735210,Phòng trọ,rent,25.0,,,,,,,,,Phố Phạm Ngọc Thạch,140000.0,very_small,under_1b
131834515,4,rent,120.0,,,,5.0,,,1.0,,"Trần Hữu Dực ,Trịnh Văn Bô, Xuân Phương",83333.33333333333,large,under_1b
131870120,3,sale,12.0,60.0,2.7999,4.5998,3.0,2.0,5.0,1.0,3.0,Ngõ Tiến Bộ,290000000.0,very_small,3_5b
132015773,3,sale,1917.0,,48.0,40.0,,,,1.0,,Thư lâm,27000000.0,very_large,over_10b
132179240,1,sale,41.0,,3.5999,11.0,,,,1.0,,Tằng My,70243902.43902439,small,1_3b
132284890,3,rent,40.0,,,,,,,1.0,3.0,Thiên Hiền,175000.0,small,under_1b
132317154,1,rent,85.0,,,,8.0,,,,,Phố Lê Trọng Tấn,588235.2941176471,medium,under_1b
132382938,2,sale,100.0,,,,5.0,5.0,,,,Phố Nguyễn Thị Thập,550000000.0,large,over_10b
132383118,3,sale,55.0,,,,6.0,6.0,,,,Phố Dịch Vọng Hậu,205454545.45454547,small,over_10b
132390241,3,sale,50.0,50.0,,,1.0,,1.0,5.0,4.0,Đường Nguyễn Quý Đức,44444440.0,small,1_3b
132434081,3,rent,90.0,,,,,,,,,Số2/34/68 Hoàng Cầu,111111.11111111111,medium,under_1b
132437506,4,rent,15.0,,,,,,,,,Phố Nguyễn Huy Tưởng,333333.3333333333,very_small,under_1b
132464030,3,rent,200.0,,,,,,,,,Bán Đảo Linh Đàm,500000.0,large,under_1b
132524798,2,sale,25.0,,,,1.0,1.0,,6.0,3.0,Cát Linh,50000000.0,very_small,1_3b
132537191,3,rent,72.0,,,,,,,,,Phố Thái Hà,1388888.888888889,medium,under_1b
